"BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_LOCATION","END_RANGE","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","DURATION","INJURE_DEATH","Total_damage"
201703,24,1510,201703,24,1520,"WASHINGTON",53,2017,"March","Tornado","C",11,"CLARK","PQR","24-MAR-17 15:10:00","PST-8","24-MAR-17 15:20:00",0,0,0,0,2000,0,"NWS Storm Survey",NA,"","","EF0",2.3,15,0,"ORCHARDS",1,"SIFTON",45.6723,-122.5651,45.6936,-122.5286,10,0,2
201703,24,1931,201703,24,1936,"TEXAS",48,2017,"March","Tornado","C",203,"HARRISON","SHV","24-MAR-17 19:31:00","CST-6","24-MAR-17 19:36:00",0,0,0,0,90000,0,"NWS Storm Survey",NA,"","","EF2",2.71,225,4,"DARCO",3,"MARSHALL",32.4825,-94.4499,32.5102,-94.4169,5,0,90
201703,24,2105,201703,24,2115,"LOUISIANA",22,2017,"March","Tornado","C",31,"DE SOTO","SHV","24-MAR-17 21:05:00","CST-6","24-MAR-17 21:15:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",2.07,220,3,"HUNTER",2,"HUNTER",31.8527,-93.8726,31.8776,-93.8531,10,0,100
201703,24,2132,201703,24,2133,"ARKANSAS",5,2017,"March","Tornado","C",125,"SALINE","LZK","24-MAR-17 21:32:00","CST-6","24-MAR-17 21:33:00",0,0,0,0,400000,0,"NWS Storm Survey",NA,"","","EF2",1.12,150,4,"GLEN ROSE",4,"GLEN ROSE",34.5035,-92.7678,34.5188,-92.7614,1,0,400
201703,24,2133,201703,24,2136,"ARKANSAS",5,2017,"March","Tornado","C",125,"SALINE","LZK","24-MAR-17 21:33:00","CST-6","24-MAR-17 21:36:00",0,0,0,0,300000,0,"NWS Storm Survey",NA,"","","EF1",1.85,200,2,"NANCE",1,"NANCE",34.5279,-92.7723,34.5465,-92.749,3,0,300
201703,24,2135,201703,24,2138,"LOUISIANA",22,2017,"March","Tornado","C",31,"DE SOTO","SHV","24-MAR-17 21:35:00","CST-6","24-MAR-17 21:38:00",0,0,0,0,60000,0,"NWS Storm Survey",NA,"","","EF1",1.46,110,2,"MANSFIELD",3,"MANSFIELD",32.0248,-93.6846,32.033,-93.6616,3,0,60
201703,24,2200,201703,24,2209,"LOUISIANA",22,2017,"March","Tornado","C",69,"NATCHITOCHES","SHV","24-MAR-17 22:00:00","CST-6","24-MAR-17 22:09:00",0,0,0,0,70000,0,"NWS Storm Survey",NA,"","","EF1",8.51,2464,1,"HAGEWOOD",3,"GRAND ECORE",31.7063,-93.2166,31.8027,-93.1265,9,0,70
201703,24,2220,201703,24,2221,"ARKANSAS",5,2017,"March","Tornado","C",119,"PULASKI","LZK","24-MAR-17 22:20:00","CST-6","24-MAR-17 22:21:00",6,0,0,0,350000,0,"NWS Storm Survey",NA,"","","EF2",0.13,75,3,"OLMSTEAD",3,"OLMSTEAD",34.9262,-92.2479,34.9279,-92.247,1,6,350
201703,24,2221,201703,24,2223,"ARKANSAS",5,2017,"March","Tornado","C",45,"FAULKNER","LZK","24-MAR-17 22:21:00","CST-6","24-MAR-17 22:23:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF1",2.02,100,1,"CATO",3,"CATO",34.9279,-92.2479,34.9527,-92.2291,2,0,10
201703,24,2223,201703,24,2227,"ARKANSAS",5,2017,"March","Tornado","C",119,"PULASKI","LZK","24-MAR-17 22:23:00","CST-6","24-MAR-17 22:27:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",2.16,100,2,"OLMSTEAD",1,"OLMSTEAD",34.9527,-92.2291,34.965,-92.194,4,0,100
201703,24,2249,201703,24,2250,"LOUISIANA",22,2017,"March","Tornado","C",127,"WINN","SHV","24-MAR-17 22:49:00","CST-6","24-MAR-17 22:50:00",0,0,0,0,3000,0,"NWS Storm Survey",NA,"","","EF1",1.23,350,0,"GANSVILLE",1,"GANSVILLE",32.1278,-92.747,32.1435,-92.7371,1,0,3
201703,24,2254,201703,24,2304,"LOUISIANA",22,2017,"March","Tornado","C",49,"JACKSON","SHV","24-MAR-17 22:54:00","CST-6","24-MAR-17 23:04:00",0,0,0,0,15000,0,"NWS Storm Survey",NA,"","","EF1",6.9,100,1,"WYATT",1,"WESTON",32.1681,-92.6882,32.2416,-92.6084,10,0,15
201705,24,845,201705,24,849,"GEORGIA",13,2017,"May","Tornado","C",313,"WHITFIELD","FFC","24-MAY-17 08:45:00","EST-5","24-MAY-17 08:49:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF1",1.61,200,1,"GORDON SPGS",2,"FILLMORE",34.8186,-84.9512,34.8299,-84.9263,4,0,20
201705,24,947,201705,24,948,"GEORGIA",13,2017,"May","Tornado","C",129,"GORDON","FFC","24-MAY-17 09:47:00","EST-5","24-MAY-17 09:48:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",0.28,90,0,"RESACA",1,"RESACA",34.5847,-84.9251,34.5871,-84.9212,1,0,10
201705,24,950,201705,24,951,"GEORGIA",13,2017,"May","Tornado","C",129,"GORDON","FFC","24-MAY-17 09:50:00","EST-5","24-MAY-17 09:51:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF0",0.32,90,1,"NICKLESVILLE",1,"NICKLESVILLE",34.5984,-84.8888,34.6017,-84.8849,1,0,30
201705,24,1016,201705,24,1017,"GEORGIA",13,2017,"May","Tornado","C",123,"GILMER","FFC","24-MAY-17 10:16:00","EST-5","24-MAY-17 10:17:00",0,0,0,0,8000,0,"NWS Storm Survey",NA,"","","EF0",0.08,30,3,"ELDERS",3,"ELDERS",34.7295,-84.6111,34.7302,-84.6099,1,0,8
201705,24,1036,201705,24,1039,"TENNESSEE",47,2017,"May","Tornado","C",159,"SMITH","OHX","24-MAY-17 10:36:00","CST-6","24-MAY-17 10:39:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",2.1,75,3,"ROME",3,"ROME",36.28,-86.12,36.31,-86.1,3,0,50
201705,24,1043,201705,24,1044,"GEORGIA",13,2017,"May","Tornado","C",111,"FANNIN","FFC","24-MAY-17 10:43:00","EST-5","24-MAY-17 10:44:00",0,0,0,0,7000,0,"NWS Storm Survey",NA,"","","EF0",0.13,35,0,"MURPHY JUNCTION",0,"MURPHY JUNCTION",34.8801,-84.2944,34.8812,-84.2924,1,0,7
201705,24,1305,201705,24,1310,"GEORGIA",13,2017,"May","Tornado","C",175,"LAURENS","FFC","24-MAY-17 13:05:00","EST-5","24-MAY-17 13:10:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF0",2.27,240,0,"MOORES",2,"MOORES",32.5133,-82.9802,32.5329,-82.9489,5,0,25
201705,24,1426,201705,24,1429,"NORTH CAROLINA",37,2017,"May","Tornado","C",97,"IREDELL","GSP","24-MAY-17 14:26:00","EST-5","24-MAY-17 14:29:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",1.13,50,3,"SHINNVILLE",3,"AMITY HILL",35.707,-80.834,35.722,-80.826,3,0,10
201705,24,1441,201705,24,1448,"NORTH CAROLINA",37,2017,"May","Tornado","C",97,"IREDELL","GSP","24-MAY-17 14:41:00","EST-5","24-MAY-17 14:48:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF2",3.2,100,3,"ELMWOOD",1,"COOL SPG",35.798,-80.783,35.84,-80.759,7,0,250
201705,24,1514,201705,24,1518,"NORTH CAROLINA",37,2017,"May","Tornado","C",59,"DAVIE","GSP","24-MAY-17 15:14:00","EST-5","24-MAY-17 15:18:00",1,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF0",1.84,100,4,"CANA",5,"FARMINGTON",36.023,-80.618,36.049,-80.611,4,1,100
201705,24,1518,201705,24,1523,"NORTH CAROLINA",37,2017,"May","Tornado","C",197,"YADKIN","RNK","24-MAY-17 15:18:00","EST-5","24-MAY-17 15:23:00",0,0,0,0,9500000,0,"NWS Storm Survey",NA,"","","EF2",4.1,225,2,"COURTNEY",2,"SHACKTOWN",36.049,-80.611,36.1025,-80.5728,5,0,9500
201705,24,1521,201705,24,1535,"NORTH CAROLINA",37,2017,"May","Tornado","C",179,"UNION","GSP","24-MAY-17 15:21:00","EST-5","24-MAY-17 15:35:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",7.38,50,7,"ALTON",2,"ALTON",34.819,-80.632,34.902,-80.55,14,0,100
201705,24,1548,201705,24,1553,"GEORGIA",13,2017,"May","Tornado","C",75,"COOK","TAE","24-MAY-17 15:48:00","EST-5","24-MAY-17 15:53:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF0",1.12,568,2,"MASSEE",1,"MASSEE",31.1661,-83.3577,31.179,-83.3461,5,0,5
201705,24,1552,201705,24,1619,"NORTH CAROLINA",37,2017,"May","Tornado","C",169,"STOKES","RNK","24-MAY-17 15:52:00","EST-5","24-MAY-17 16:19:00",0,0,0,0,20000000,0,"NWS Storm Survey",NA,"","","EF2",16.1,700,4,"KING",2,"LAWSONVILLE",36.2634,-80.4434,36.4555,-80.2784,27,0,20000
201705,24,1911,201705,24,1915,"OHIO",39,2017,"May","Tornado","C",87,"LAWRENCE","RLX","24-MAY-17 19:11:00","EST-5","24-MAY-17 19:15:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",3.04,100,1,"CORYVILLE",1,"LA GRANGE",38.5357,-82.683,38.5728,-82.6526,4,0,100
201705,24,1926,201705,24,1934,"OHIO",39,2017,"May","Tornado","C",57,"GREENE","ILN","24-MAY-17 19:26:00","EST-5","24-MAY-17 19:34:00",0,0,0,0,3000,0,"Public",NA,"","","EF0",2.61,40,0,"XENIA GREENE CO ARPT",1,"TREBEINS",39.6804,-83.9749,39.7165,-83.9894,8,0,3
201705,24,2006,201705,24,2012,"OHIO",39,2017,"May","Tornado","C",57,"GREENE","ILN","24-MAY-17 20:06:00","EST-5","24-MAY-17 20:12:00",0,0,0,0,2000,0,"NWS Storm Survey",NA,"","","EF0",1.61,90,1,"FAIRBORN",2,"PATTERSON AFB",39.8311,-84.0207,39.8497,-84.039,6,0,2
201705,24,2012,201705,24,2016,"OHIO",39,2017,"May","Tornado","C",23,"CLARK","ILN","24-MAY-17 20:12:00","EST-5","24-MAY-17 20:16:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF0",1.13,90,2,"CRYSTAL LAKES",2,"CRYSTAL LAKES",39.8497,-84.039,39.8638,-84.0497,4,0,100
201705,24,2016,201705,24,2020,"OHIO",39,2017,"May","Tornado","C",23,"CLARK","ILN","24-MAY-17 20:16:00","EST-5","24-MAY-17 20:20:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF1",0.4,300,1,"PARK LAYNE",1,"PARK LAYNE",39.8865,-84.0468,39.8918,-84.0498,4,0,250
201705,24,2020,201705,24,2032,"OHIO",39,2017,"May","Tornado","C",109,"MIAMI","ILN","24-MAY-17 20:20:00","EST-5","24-MAY-17 20:32:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",4.11,300,2,"BRANDT",1,"REX",39.8918,-84.0498,39.9431,-84.0892,12,0,50
201705,24,2103,201705,24,2110,"OHIO",39,2017,"May","Tornado","C",109,"MIAMI","ILN","24-MAY-17 21:03:00","EST-5","24-MAY-17 21:10:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF1",1.91,160,2,"CASSTOWN",3,"ELDEAN",40.0788,-84.1539,40.1023,-84.1728,7,0,5
201705,24,2209,201705,24,2216,"GEORGIA",13,2017,"May","Tornado","C",279,"TOOMBS","FFC","24-MAY-17 22:09:00","EST-5","24-MAY-17 22:16:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF1",4.2,440,2,"CHARLES",2,"LYONS",32.2002,-82.3925,32.2214,-82.3251,7,0,50
201710,24,200,201710,24,202,"VIRGINIA",51,2017,"October","Tornado","C",101,"KING WILLIAM","AKQ","24-OCT-17 02:00:00","EST-5","24-OCT-17 02:02:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",0.38,75,2,"LANESVILLE",2,"LANESVILLE",37.627,-76.9491,37.6324,-76.9481,2,0,50
201702,25,1435,201702,25,1448,"PENNSYLVANIA",42,2017,"February","Tornado","C",79,"LUZERNE","BGM","25-FEB-17 14:35:00","EST-5","25-FEB-17 14:48:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF2",7.12,500,2,"WESTMINISTER",2,"(AVP)WLKES BARRE-SCR",41.2525,-75.7638,41.3389,-75.6889,13,0,250
201702,25,1448,201702,25,1450,"PENNSYLVANIA",42,2017,"February","Tornado","C",69,"LACKAWANNA","BGM","25-FEB-17 14:48:00","EST-5","25-FEB-17 14:50:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF2",5.4,500,2,"HILLSIDE JCT",1,"NAY AUG",41.3425,-75.6538,41.3991,-75.6235,2,0,50
201702,25,1515,201702,25,1517,"PENNSYLVANIA",42,2017,"February","Tornado","C",133,"YORK","CTP","25-FEB-17 15:15:00","EST-5","25-FEB-17 15:17:00",0,0,0,0,200000,0,"NWS Storm Survey",NA,"","","EF1",1.7,100,0,"HALLAM",2,"HIGHMOUNT",39.9982,-76.5922,40.0105,-76.5643,2,0,200
201702,25,1918,201702,25,1921,"MASSACHUSETTS",25,2017,"February","Tornado","C",15,"HAMPSHIRE","BOX","25-FEB-17 19:18:00","EST-5","25-FEB-17 19:21:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF1",2.9,100,1,"GOSHEN",1,"GOSHEN",42.4086,-72.797,42.4508,-72.7937,3,0,250
201702,25,1923,201702,25,1927,"MASSACHUSETTS",25,2017,"February","Tornado","C",11,"FRANKLIN","BOX","25-FEB-17 19:23:00","EST-5","25-FEB-17 19:27:00",1,0,0,0,400000,0,"NWS Storm Survey",NA,"","","EF1",4.64,200,3,"SOUTH ASHFIELD",1,"CONWAY",42.485,-72.7528,42.5124,-72.6696,4,1,400
201703,25,34,201703,25,35,"ARKANSAS",5,2017,"March","Tornado","C",55,"GREENE","MEG","25-MAR-17 00:34:00","CST-6","25-MAR-17 00:35:00",0,0,0,0,250000,0,"NWS Storm Survey",NA,"","","EF0",0.78,120,0,"MARMADUKE",1,"MARMADUKE",36.1834,-90.3852,36.1888,-90.373,1,0,250
201704,25,2113,201704,25,2114,"OKLAHOMA",40,2017,"April","Tornado","C",123,"PONTOTOC","OUN","25-APR-17 21:13:00","CST-6","25-APR-17 21:14:00",0,0,0,0,4000,0,"Emergency Manager",NA,"","","EF0",0.7,50,5,"BYNG",5,"BYNG",34.93,-96.694,34.932,-96.683,1,0,4
201704,25,2150,201704,25,2152,"OKLAHOMA",40,2017,"April","Tornado","C",63,"HUGHES","OUN","25-APR-17 21:50:00","CST-6","25-APR-17 21:52:00",0,0,0,0,5000,0,"NWS Storm Survey",NA,"","","EF0",1.25,30,0,"HOLDENVILLE",1,"HOLDENVILLE",35.0763,-96.3949,35.0887,-96.3797,2,0,5
201704,25,2233,201704,25,2242,"OKLAHOMA",40,2017,"April","Tornado","C",97,"MAYES","TSA","25-APR-17 22:33:00","CST-6","25-APR-17 22:42:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",6.4,550,5,"GREEN",3,"ADAIR",36.3725,-95.3729,36.4476,-95.3176,9,0,75
201704,25,2234,201704,25,2241,"OKLAHOMA",40,2017,"April","Tornado","C",97,"MAYES","TSA","25-APR-17 22:34:00","CST-6","25-APR-17 22:41:00",0,0,0,0,40000,0,"NWS Storm Survey",NA,"","","EF1",4.1,600,6,"GREEN",3,"ADAIR",36.4,-95.3887,36.426,-95.3273,7,0,40
201704,25,2246,201704,25,2257,"OKLAHOMA",40,2017,"April","Tornado","C",97,"MAYES","TSA","25-APR-17 22:46:00","CST-6","25-APR-17 22:57:00",0,0,0,0,25000,0,"NWS Storm Survey",NA,"","","EF1",10.2,400,3,"TIP",2,"LANGLEY ARPT",36.379,-95.2087,36.4854,-95.0855,11,0,25
201706,25,1425,201706,25,1445,"COLORADO",8,2017,"June","Tornado","C",9,"BACA","PUB","25-JUN-17 14:25:00","MST-7","25-JUN-17 14:45:00",0,0,0,0,2000,0,"Emergency Manager",NA,"","","EF0",4.37,200,3,"WALSH",3,"WALSH",37.4167,-102.3206,37.3536,-102.3261,20,0,2
201708,25,1318,201708,25,1319,"TEXAS",48,2017,"August","Tornado","C",167,"GALVESTON","HGX","25-AUG-17 13:18:00","CST-6","25-AUG-17 13:19:00",0,0,0,0,500,0,"Public",NA,"","","EF0",0.12,20,3,"GALVESTON",3,"GALVESTON",29.3104,-94.7699,29.3122,-94.77,1,0,0.5
201708,25,1430,201708,25,1431,"TEXAS",48,2017,"August","Tornado","C",39,"BRAZORIA","HGX","25-AUG-17 14:30:00","CST-6","25-AUG-17 14:31:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF0",0.23,30,0,"PERRY LNDG",0,"PERRY LNDG",28.9811,-95.483,28.9837,-95.4854,1,0,30
201708,25,1508,201708,25,1514,"TEXAS",48,2017,"August","Tornado","C",321,"MATAGORDA","HGX","25-AUG-17 15:08:00","CST-6","25-AUG-17 15:14:00",0,0,0,0,500000,0,"NWS Storm Survey",NA,"","","EF1",2.18,50,4,"SARGENT",3,"SARGENT",28.7699,-95.6255,28.7821,-95.6587,6,0,500
201708,25,1514,201708,25,1515,"TEXAS",48,2017,"August","Tornado","C",57,"CALHOUN","CRP","25-AUG-17 15:14:00","CST-6","25-AUG-17 15:15:00",0,0,0,0,10000,0,"Public",NA,"","","EF0",0.16,20,3,"SEADRIFT",3,"SEADRIFT",28.4239,-96.6671,28.4229,-96.6696,1,0,10
201708,25,1711,201708,25,1720,"TEXAS",48,2017,"August","Tornado","C",39,"BRAZORIA","HGX","25-AUG-17 17:11:00","CST-6","25-AUG-17 17:20:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF0",3.98,50,2,"BAILEY PRAIRIE",3,"EAST COLUMBIA",29.1464,-95.5448,29.1828,-95.5959,9,0,100
201708,25,2144,201708,25,2152,"TEXAS",48,2017,"August","Tornado","C",39,"BRAZORIA","HGX","25-AUG-17 21:44:00","CST-6","25-AUG-17 21:52:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF0",4.76,50,1,"DANBURY",3,"CHENANGO",29.2216,-95.3505,29.2505,-95.4221,8,0,100
201708,25,2328,201708,25,2337,"TEXAS",48,2017,"August","Tornado","C",39,"BRAZORIA","HGX","25-AUG-17 23:28:00","CST-6","25-AUG-17 23:37:00",0,0,0,0,50000,0,"NWS Storm Survey",NA,"","","EF0",4.31,50,1,"LIVERPOOL",5,"MANVEL COYLE ARPT",29.2987,-95.3045,29.3496,-95.3458,9,0,50
201708,25,2350,201708,25,2357,"TEXAS",48,2017,"August","Tornado","C",157,"FORT BEND","HGX","25-AUG-17 23:50:00","CST-6","25-AUG-17 23:57:00",0,0,0,0,500000,0,"NWS Storm Survey",NA,"","","EF0",1.57,50,2,"JULIFF",1,"JULIFF",29.4379,-95.45,29.455,-95.4671,7,0,500
201708,25,2350,201708,25,2352,"TEXAS",48,2017,"August","Tornado","C",39,"BRAZORIA","HGX","25-AUG-17 23:50:00","CST-6","25-AUG-17 23:52:00",0,0,0,0,500000,0,"NWS Storm Survey",NA,"","","EF1",0.89,50,3,"IOWA COLONY",3,"IOWA COLONY",29.4379,-95.45,29.4475,-95.4599,2,0,500
201708,25,2352,201708,25,2353,"TEXAS",48,2017,"August","Tornado","C",157,"FORT BEND","HGX","25-AUG-17 23:52:00","CST-6","25-AUG-17 23:53:00",0,0,0,0,500000,0,"NWS Storm Survey",NA,"","","EF1",0.67,50,1,"JULIFF",1,"JULIFF",29.4475,-95.4599,29.455,-95.467,1,0,500
201708,25,2356,201708,25,2359,"TEXAS",48,2017,"August","Tornado","C",157,"FORT BEND","HGX","25-AUG-17 23:56:00","CST-6","25-AUG-17 23:59:00",0,0,0,0,500000,0,"Emergency Manager",NA,"","","EF1",1.46,100,1,"SUGARLAND JCT",2,"SUGARLAND JCT",29.4873,-95.517,29.4978,-95.538,3,0,500
201703,26,1324,201703,26,1325,"OHIO",39,2017,"March","Tornado","C",25,"CLERMONT","ILN","26-MAR-17 13:24:00","EST-5","26-MAR-17 13:25:00",0,0,0,0,30000,0,"NWS Storm Survey",NA,"","","EF1",0.31,70,1,"CLOVER",1,"CLOVER",39.0139,-84.0608,39.0172,-84.0568,1,0,30
201703,26,1814,201703,26,1825,"OKLAHOMA",40,2017,"March","Tornado","C",123,"PONTOTOC","OUN","26-MAR-17 18:14:00","CST-6","26-MAR-17 18:25:00",0,0,0,0,1000,0,"Trained Spotter",NA,"","","EF0",4,50,5,"ADA",7,"STONEWALL",34.739,-96.609,34.756,-96.547,11,0,1
201704,26,22,201704,26,34,"ARKANSAS",5,2017,"April","Tornado","C",15,"CARROLL","TSA","26-APR-17 00:22:00","CST-6","26-APR-17 00:34:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",13.1,1500,2,"BUSCH",5,"GRANDVIEW",36.4378,-93.8236,36.4991,-93.5974,12,0,100
201704,26,34,201704,26,35,"MISSOURI",29,2017,"April","Tornado","C",9,"BARRY","SGF","26-APR-17 00:34:00","CST-6","26-APR-17 00:35:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF1",0.8,100,3,"GOLDEN",4,"GOLDEN",36.4989,-93.597,36.5048,-93.584,1,0,75
201704,26,35,201704,26,38,"MISSOURI",29,2017,"April","Tornado","C",209,"STONE","SGF","26-APR-17 00:35:00","CST-6","26-APR-17 00:38:00",0,0,0,0,10000,0,"NWS Storm Survey",NA,"","","EF0",1.79,100,5,"VIOLA",5,"VIOLA",36.5048,-93.584,36.508,-93.5521,3,0,10
201704,26,904,201704,26,905,"ARKANSAS",5,2017,"April","Tornado","C",149,"YELL","LZK","26-APR-17 09:04:00","CST-6","26-APR-17 09:05:00",0,0,0,0,200000,0,"Emergency Manager",NA,"","","EF0",0.51,50,1,"CHICKALAH",1,"CHICKALAH",35.1855,-93.2909,35.1903,-93.2841,1,0,200
201704,26,1812,201704,26,1820,"KENTUCKY",21,2017,"April","Tornado","C",105,"HICKMAN","PAH","26-APR-17 18:12:00","CST-6","26-APR-17 18:20:00",0,0,0,0,425000,0,"NWS Storm Survey",NA,"","","EF1",6.43,150,0,"CROLEY",0,"WATTS",36.6334,-88.9223,36.6717,-88.8166,8,0,425
201704,26,1820,201704,26,1830,"KENTUCKY",21,2017,"April","Tornado","C",83,"GRAVES","PAH","26-APR-17 18:20:00","CST-6","26-APR-17 18:30:00",0,0,0,0,75000,0,"NWS Storm Survey",NA,"","","EF0",5.91,100,1,"BALTIMORE",1,"PRYORSBURG",36.6717,-88.8166,36.6844,-88.7112,10,0,75
201704,26,2131,201704,26,2140,"MISSISSIPPI",28,2017,"April","Tornado","C",79,"LEAKE","JAN","26-APR-17 21:31:00","CST-6","26-APR-17 21:40:00",0,0,0,0,100000,0,"NWS Storm Survey",NA,"","","EF1",9.19,600,2,"WALNUT GROVE",2,"MADDEN",32.609,-89.4624,32.663,-89.318,9,0,100
201704,26,2140,201704,26,2142,"MISSISSIPPI",28,2017,"April","Tornado","C",99,"NESHOBA","JAN","26-APR-17 21:40:00","CST-6","26-APR-17 21:42:00",0,0,0,0,20000,0,"NWS Storm Survey",NA,"","","EF1",1.36,300,2,"DOWDVILLE",0,"DOWDVILLE",32.663,-89.318,32.6732,-89.298,2,0,20
201705,26,1140,201705,26,1153,"WYOMING",56,2017,"May","Tornado","C",37,"SWEETWATER","RIW","26-MAY-17 11:40:00","MST-7","26-MAY-17 11:53:00",0,0,0,0,1000,0,"Public",NA,"","","EF0",11.36,30,3,"TABLE ROCK",4,"TIPTON",41.6437,-108.4234,41.6514,-108.2037,13,0,1
201705,26,1653,201705,26,1654,"ILLINOIS",17,2017,"May","Tornado","C",183,"VERMILION","ILX","26-MAY-17 16:53:00","CST-6","26-MAY-17 16:54:00",0,0,0,0,45000,0,"Emergency Manager",NA,"","","EF1",0.29,75,2,"ROSSVILLE JCT",2,"ROSSVILLE JCT",40.3299,-87.6387,40.3278,-87.6339,1,0,45
201708,26,112,201708,26,114,"TEXAS",48,2017,"August","Tornado","C",157,"FORT BEND","HGX","26-AUG-17 01:12:00","CST-6","26-AUG-17 01:14:00",0,0,0,0,30000,0,"Broadcast Media",NA,"","","EF0",0.11,30,5,"CLODINE",5,"CLODINE",29.7,-95.76,29.7011,-95.7613,2,0,30
201708,26,330,201708,26,332,"TEXAS",48,2017,"August","Tornado","C",201,"HARRIS","HGX","26-AUG-17 03:30:00","CST-6","26-AUG-17 03:32:00",0,0,0,0,100000,0,"Broadcast Media",NA,"","","EF0",1.02,30,2,"LAKE HOUSTON",2,"LAKE HOUSTON",29.9243,-95.1516,29.9347,-95.1704,2,0,100
201708,26,357,201708,26,400,"TEXAS",48,2017,"August","Tornado","C",473,"WALLER","HGX","26-AUG-17 03:57:00","CST-6","26-AUG-17 04:00:00",0,0,0,0,200000,0,"Emergency Manager",NA,"","","EF1",0.4,50,3,"KATY",3,"KATY",29.7756,-95.8442,29.7803,-95.8482,3,0,200
201708,26,400,201708,26,401,"TEXAS",48,2017,"August","Tornado","C",157,"FORT BEND","HGX","26-AUG-17 04:00:00","CST-6","26-AUG-17 04:01:00",0,0,0,0,800000,0,"Emergency Manager",NA,"","","EF1",0.32,50,3,"KATY",3,"KATY",29.776,-95.844,29.78,-95.8466,1,0,800
201708,26,401,201708,26,402,"TEXAS",48,2017,"August","Tornado","C",473,"WALLER","HGX","26-AUG-17 04:01:00","CST-6","26-AUG-17 04:02:00",0,0,0,0,500000,0,"Emergency Manager",NA,"","","EF1",0.58,50,3,"KATY",3,"KATY",29.78,-95.8466,29.787,-95.852,1,0,500
201708,26,1122,201708,26,1125,"LOUISIANA",22,2017,"August","Tornado","C",23,"CAMERON","LCH","26-AUG-17 11:22:00","CST-6","26-AUG-17 11:25:00",0,0,0,0,7000,0,"Emergency Manager",NA,"","","EF0",1.66,25,2,"HACKBERRY",1,"HACKBERRY",29.9692,-93.3495,29.9814,-93.3733,3,0,7
201708,26,1450,201708,26,1457,"TEXAS",48,2017,"August","Tornado","C",201,"HARRIS","HGX","26-AUG-17 14:50:00","CST-6","26-AUG-17 14:57:00",0,0,0,0,500000,0,"Storm Chaser",NA,"","","EF1",0.94,50,4,"HOUSTON WEISER ARPT",4,"CYPRESS",29.907,-95.6872,29.9182,-95.696,7,0,500
201708,26,1520,201708,26,1522,"TEXAS",48,2017,"August","Tornado","C",201,"HARRIS","HGX","26-AUG-17 15:20:00","CST-6","26-AUG-17 15:22:00",0,0,0,0,30000,0,"Social Media",NA,"","","EF0",0.52,50,2,"CYPRESS",2,"CYPRESS",29.9528,-95.6704,29.9593,-95.6748,2,0,30
